          (   1,    0) (   1,    2) (   1,    1) (   1,    5) (   1,    5) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   4,    0)
          (   2,    1) (   2,    2) (   1,    4) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   3,    1) (   3,    2) (   1,    5)
          (   1,    4) (   1,    2) (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    4) (   1,    0)
          (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    5) (   1,    3) (   1,    1) (   1,    0) (   1,    0)
          (   1,    1) (   3,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   4,    0) (   4,    1)
          (   4,    2) (   1,    6) (   1,    3) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   3,    0) (   1,    3) (   1,    2)
          (   1,    2) (   1,    1) (   1,    1) (   1,    2) (   4,    1) (   3,    1) (   1,    2) (   1,    5) (   1,    3) (   1,    3)
          (   1,    1) (   1,    0) (   1,    1) (   4,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    2)
          (   1,    2) (   4,    1) (   1,    3) (   1,    6) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   3,    1) (   1,    3)
          (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   2,    0) (   2,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    5)
          (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   4,    2) (   4,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    1)
          (   1,    0) (   3,    0) (   1,    1) (   3,    2) (   1,    3) (   1,    6) (   1,    3) (   1,    3) (   1,    1) (   1,    0)
          (   1,    1) (   1,    0) (   2,    0) (   1,    1) (   1,    3) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    1)
          (   1,    0) (   1,    4) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   3,    1) (   1,    3) (   1,    0) (   1,    0)
          (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    4) (   1,    0) (   1,    0)
          (   1,    0) (   1,    0) (   3,    2) (   3,    1) (   1,    4) (   1,    1) (   1,    3) (   1,    2) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    0) (   1,    6) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   4,    2) (   1,    2)
          (   1,    1) (   1,    2) (   1,    2) (   1,    3) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   4,    0) (   1,    4)
          (   1,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   3,    1) (   3,    3) (   3,    3) (   1,    4)
          (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   2,    0) (   1,    4) (   1,    2) (   1,    0) (   1,    0) (   1,    0)
          (   1,    2) (   2,    0) (   2,    1) (   3,    3) (   1,    5) (   1,    3) (   1,    2) (   1,    0) (   1,    0) (   1,    1)
          (   1,    1) (   1,    4) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   3,    1) (   3,    1) (   2,    1) (   1,    2)
          (   1,    2) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   3,    1) (   1,    3) (   1,    6) (   1,    1) (   1,    1)
          (   1,    0) (   1,    0) (   3,    1) (   3,    1) (   4,    2) (   1,    3) (   1,    1) (   1,    0) (   1,    1) (   1,    0)
          (   1,    0) (   2,    0) (   2,    1) (   1,    6) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   3,    1) (   1,    1)
          (   1,    3) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    5)
          (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   2,    1) (   1,    3) (   1,    0) (   1,    1) (   1,    6) (   1,    2)
          (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    5) (   1,    1) (   1,    0) (   1,    0) (   1,    0)
          (   2,    1) (   1,    2) (   1,    0) (   1,    3) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0)
          (   1,    0) (   1,    5) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   3,    1) (   2,    1) (   1,    2) (   1,    1)
          (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    5) (   1,    1) (   1,    2)
          (   1,    1) (   1,    0) (   4,    1) (   1,    2) (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   4,    0) (   1,    2)
          (   1,    0) (   1,    0) (   1,    2) (   1,    6) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   2,    1) (   1,    2)
          (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    4)
         
node   6 sent_total    926  recv_total    949

node   7  (   0,    0) (   1,    0) (   0,    0) (   1,    1) (   1,    0) (   1,    0) (   2,    1) (   2,    1) (   2,    0) (   2,    0)
          (   2,    7) (   2,    3) (   2,    4) (   2,    1) (   2,    4) (   2,    1) (   2,    0) (   2,    1) (   2,    1) (   2,    5)
          (   2,    5) (   2,    0) (   2,    1) (   2,    1) (   2,    0) (   2,    1) (   2,    5) (   2,    8) (   2,    0) (   2,    0)
          (   2,    1) (   2,    4) (   2,    1) (   2,    0) (   2,    1) (   2,    2) (   2,    0) (   2,    5) (   2,    0) (   2,    1)
          (   2,    0) (   2,    0) (   2,    8) (   2,    3) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    0) (   2,    1)
          (   2,    2) (   2,    5) (   2,    1) (   2,    6) (   2,    1) (   2,    1) (   2,    1) (   1,    0) (   2,    4) (   2,    2)
          (   2,    3) (   2,    0) (   2,    1) (   2,    0) (   1,    0) (   2,    2) (   1,    4) (   2,    0) (   2,    1) (   2,    0)
          (   2,    4) (   1,    1) (   2,    1) (   1,    3) (   2,    2) (   1,    2) (   2,    1) (   2,    2) (   2,    1) (   1,    1)
          (   1,    0) (   1,    5) (   2,    4) (   1,    1) (   2,    1) (   2,    3) (   2,    0) (   1,    1) (   2,    3) (   2,    0)
          (   2,    6) (   2,    3) (   2,    0) (   2,    2) (   2,    1) (   2,    0) (   2,    2) (   2,    1) (   2,    1) (   1,    3)
          (   2,    3) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   7 sent_total    182  recv_total    175

node   8  (   0,    0) (   1,    0) (   0,    0) (   1,    1) (   1,    0) (   2,    4) (   2,    0) (   2,    8) (   2,    0) (   2,    6)
          (   2,    0) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    1)
          (   2,    8) (   2,    0) (   2,    1) (   2,    1) (   2,    7) (   2,    7) (   2,    1) (   2,    2) (   2,    0) (   2,    0)
          (   1,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    1) (   2,    1) (   2,    6) (   2,    1) (   2,    0) (   2,    1)
          (   2,    0) (   2,    7) (   2,    2) (   2,    8) (   2,    1) (   2,    0) (   2,    1) (   2,    0) (   1,    0) (   2,    1)
          (   2,    1) (   2,    7) (   2,    1) (   2,    0) (   2,    7) (   2,    2) (   1,    0) (   2,    4) (   2,    1) (   2,    1)
          (   1,    0) (   1,    0) (   1,    0) (   3,    0) (   1,    1) (   2,    2) (   2,    1) (   2,    0) (   2,    1) (   2,    0)
          (   2,    5) (   2,    1) (   2,    0) (   2,    8) (   2,    0) (   2,    3) (   2,    0) (   2,    1) (   2,    6) (   1,    0)
          (   1,    0) (   2,    5) (   2,    8) (   2,    1) (   2,    0) (   2,    2) (   2,    0) (   1,    1) (   2,    1) (   2,    6)
          (   1,    2) (   1,    1) (   2,    0) (   2,    0) (   1,    0) (   3,    0) (   0,    2) (   2,    6) (   2,    1) (   2,    1)
          (   2,    1) (   2,    0) (   2,    1) (   2,    0) (   1,    1) (   2,    6) (   2,    2) (   2,    1) (   2,    0) (   2,    0)
          (   4,    0) (   3,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    3) (   1,    5) (   1,    0) (   1,    0) (   1,    1)
          (   1,    0) (   1,    0) (   1,    4) (   1,    1) (   0,    0) (   0,    0) (   1,    0) (   2,    0) (   1,    1) (   1,    1)
          (   1,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    3) (   1,    0) (   1,    0) (   1,    4) (   1,    2)
          (   1,    1) (   1,    1) (   0,    1) (   4,    0) (   3,    1) (   1,    4) (   1,    0) (   1,    2) (   1,    1) (   1,    1)
          (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    5) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   4,    0)
          (   4,    1) (   3,    2) (   1,    2) (   1,    0) (   1,    1) (   1,    2) (   1,    2) (   1,    6) (   1,    0) (   1,    0)
          (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   3,    0) (   3,    1) (   1,    1) (   1,    1) (   1,    3)
          (   1,    1) (   1,    8) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    3) (   1,    0) (   1,    0) (   0,    0)
          (   1,    0) (   0,    0) (   1,    0) (   3,    2) (   3,    1) (   0,    3) (   0,    2) (   1,    0) (   1,    0) (   1,    0)
          (   0,    0) (   1,    0) (   0,    5) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   2,    0) (   1,    1) (   1,    1)
          (   1,    1) (   1,    4) (   1,    4) (   1,    4) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    2)
          (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    5) (   1,    1) (   1,    1)
          (   1,    5) (   1,    0) (   1,    0) (   1,    0) (   1,    4) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    0)
          (   1,    0) (   1,    1) (   1,    3) (   1,    0) (   1,    0) (   0,    0) (   1,    0) (   1,    6) (   1,    0) (   1,    0)
          (   1,    5) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   4,    0) (   0,    1) (   1,    0) (   1,    6) (   1,    1)
          (   0,    1) (   1,    2) (   1,    0) (   3,    0) (   3,    1) (   3,    1) (   1,    7) (   1,    1) (   1,    1) (   1,    1)
          (   1,    0) (   2,    0) (   2,    1) (   1,    3) (   1,    0) (   1,    2) (   1,    6) (   1,    1) (   0,    2) (   1,    1)
          (   1,    2) (   4,    1) (   1,    5) (   0,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   3,    0)
          (   1,    1) (   1,    5) (   0,    0) (   0,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    4) (   0,    1)
          (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   2,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    1)
          (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    6) (   1,    3) (   1,    1) (   1,    0) (   1,    0) (   4,    0)
          (   2,    1) (   1,    1) (   1,    6) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    6) (   1,    1) (   1,    1)
          (   1,    6) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    7)
          (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    4) (   1,    1) (   1,    1) (   1,    0)
          (   1,    0) (   4,    0) (   2,    1) (   1,    1) (   1,    4) (   1,    1) (   1,    1) (   1,    3) (   1,    0) (   1,    0)
          (   1,    0) (   1,    1) (   1,    6) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   2,    0)
          (   2,    1) (   1,    1) (   1,    1) (   1,    7) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    3) (   1,    2)
          (   1,    0) (   1,    0) (   1,    0) (   4,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    4) (   1,    1) (   1,    0)
          (   1,    4) (   1,    0) (   1,    0) (   1,    0) (   1,    3) (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   3,    0)
          (   2,    1) (   2,    2) (   3,    3) (   1,    5) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   3,    0) (   1,    1)
          (   1,    4) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   2,    0) (   2,    1) (   2,    2) (   1,    6)
          (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   2,    0) (   2,    1) (   1,    4) (   1,    2) (   1,    1) (   1,    0)
          (   1,    0) (   4,    0) (   3,    1) (   1,    1) (   1,    4) (   1,    1) (   1,    7) (   1,    2) (   1,    0) (   1,    0)
          (   1,    0) (   3,    0) (   1,    4) (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   4,    0) (   1,    3)
          (   1,    1) (   1,    1) (   1,    0) (   1,    7) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    6) (   1,    1)
          (   1,    0) (   1,    0) (   1,    0) (   2,    0) (   1,    1) (   1,    4) (   1,    1) (   1,    1) (   1,    7) (   1,    0)
          (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    4) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    0)
          (   1,    0) (   1,    1) (   1,    4) (   1,    6) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   2,    0) (   2,    1)
          (   1,    6) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   2,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    7)
          (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    6) (   1,    2) (   1,    0) (   1,    0)
          (   1,    0) (   3,    0) (   1,    1) (   2,    2) (   1,    4) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   3,    1)
          (   3,    1) (   2,    1) (   1,    6) (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    3)
          (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    3) (   1,    0) (   1,    0) (   1,    0) (   1,    5) (   1,    0)
          (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    4) (   1,    0) (   1,    0) (   1,    0) (   1,    1)
          (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    4) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   2,    0)
          (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    4) (   1,    0) (   1,    0) (   1,    0) (   1,    0)
          (   1,    4) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    2)
          (   1,    4) (   1,    0) (   1,    3) (   1,    0) (   1,    0) (   1,    0) (   1,    3) (   1,    0) (   1,    0) (   1,    0)
          (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    3) (   1,    0) (   1,    5) (   1,    0) (   1,    0)
          (   1,    0) (   1,    0) (   1,    3) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1)
          (   1,    1) (   1,    6) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    4) (   1,    2)
          (   1,    0) (   1,    0) (   1,    0) (   3,    0) (   1,    1) (   1,    1) (   1,    6) (   1,    1) (   1,    1) (   1,    2)
          (   1,    0) (   3,    0) (   3,    1) (   3,    1) (   1,    5) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   2,    0)
          (   2,    1) (   1,    4) (   1,    0) (   1,    4) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   2,    0) (   1,    1)
          (   1,    6) (   1,    0) (   1,    2) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    7)
          (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   2,    0) (   2,    1) (   1,    6) (   1,    1) (   1,    1) (   1,    1)
          (   1,    0) (   2,    0) (   2,    1) (   2,    1) (   1,    1) (   1,    1) (   1,    7) (   1,    1) (   1,    0) (   1,    1)
          (   1,    0) (   4,    0) (   1,    6) (   1,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   4,    0)
          (   3,    1) (   1,    4) (   1,    0) (   1,    1) (   1,    0) (   1,    5) (   1,    2) (   1,    0) (   1,    6) (   1,    3)
         
node   8 sent_total    890  recv_total    890

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   1,    1) (   2,    1) (   2,    0) (   2,    3) (   2,    7) (   2,    2)
          (   2,    0) (   2,    0) (   1,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    0)
          (   2,    2) (   2,    7) (   2,    1) (   2,    1) (   2,    9) (   2,    2) (   2,    0) (   2,    0) (   2,    6) (   2,    6)
          (   2,    0) (   2,    0) (   2,    0) (   1,    0) (   4,    1) (   2,    7) (   2,    2) (   2,    0) (   2,    0) (   2,    1)
          (   2,    7) (   2,    2) (   2,    0) (   2,    2) (   2,    1) (   2,    0) (   2,    1) (   2,    0) (   1,    0) (   2,    1)
          (   2,    1) (   1,    2) (   2,    1) (   1,    0) (   2,    3) (   2,    1) (   2,    4) (   2,    1) (   2,    0) (   2,    6)
          (   2,    0) (   2,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   2,    7) (   1,    1) (   2,    5)
          (   2,    1) (   2,    1) (   2,    6) (   2,    1) (   1,    4) (   2,    4) (   2,    0) (   2,    0) (   2,    2) (   2,    0)
          (   1,    0) (   2,    1) (   2,    2) (   2,    1) (   2,    0) (   2,    1) (   2,    0) (   1,    1) (   2,    6) (   2,    2)
          (   2,    1) (   2,    0) (   1,    7) (   2,    0) (   2,    0) (   0,    0) (   2,    0) (   2,    3) (   2,    1) (   1,    0)
          (   2,    0) (   2,    0) (   3,    0) (   2,    2) (   2,    7) (   1,    8) (   2,    0) (   2,    1) (   1,    0) (   1,    0)
          (   2,    0) (   1,    1) (   1,    1) (   0,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    0)
          (   1,    1) (   1,    6) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   2,    0) (   1,    1)
          (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    5) (   1,    1) (   1,    2)
          (   1,    1) (   1,    1) (   1,    0) (   2,    0) (   1,    1) (   2,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    0)
          (   1,    0) (   1,    4) (   1,    1) (   1,    6) (   1,    2) (   1,    3) (   1,    1) (   1,    0) (   2,    0) (   4,    1)
          (   2,    1) (   1,    1) (   1,    1) (   1,    1) (   3,    2) (   2,    1) (   1,    6) (   1,    0) (   1,    1) (   0,    4)
          (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   2,    0) (   3,    1) (   2,    1) (   1,    2) (   1,    0) (   0,    1)
          (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   0,    3) (   1,    1) (   1,    0) (   1,    0) (   1,    0)
